Country Code	Country Name	Region	Income Group	Gender	Year	Life Expectancy
SSD	South Sudan	Sub-Saharan Africa	Low income	Male	1994	44.913
SSF	Sub-Saharan Africa			Male	1994	48.177892503
SST	Small states			Male	1994	61.746660436
STP	Sao Tome and Principe	Sub-Saharan Africa	Lower middle income	Male	1994	60.643
SUR	Suriname	Latin America & Caribbean	Upper middle income	Male	1994	64.483
SVK	Slovak Republic	Europe & Central Asia	High income	Male	1994	68.3
SVN	Slovenia	Europe & Central Asia	High income	Male	1994	69.6
SWE	Sweden	Europe & Central Asia	High income	Male	1994	76.06
SWZ	Swaziland	Sub-Saharan Africa	Lower middle income	Male	1994	55.309
SXM	Sint Maarten (Dutch part)	Latin America & Caribbean	High income	Male	1994	
SYC	Seychelles	Sub-Saharan Africa	High income	Male	1994	
SYR	Syrian Arab Republic	Middle East & North Africa	Lower middle income	Male	1994	70.019
TCA	Turks and Caicos Islands	Latin America & Caribbean	High income	Male	1994	
TCD	Chad	Sub-Saharan Africa	Low income	Male	1994	46.094
TEA	East Asia & Pacific (IDA & IBRD countries)			Male	1994	66.935868197
TEC	Europe & Central Asia (IDA & IBRD countries)			Male	1994	61.738452699
TGO	Togo	Sub-Saharan Africa	Low income	Male	1994	54.331
THA	Thailand	East Asia & Pacific	Upper middle income	Male	1994	66.668
TJK	Tajikistan	Europe & Central Asia	Lower middle income	Male	1994	59.031
TKM	Turkmenistan	Europe & Central Asia	Upper middle income	Male	1994	58.823
TLA	Latin America & the Caribbean (IDA & IBRD countries)			Male	1994	65.866570248
TLS	Timor-Leste	East Asia & Pacific	Lower middle income	Male	1994	51.18
TMN	Middle East & North Africa (IDA & IBRD countries)			Male	1994	65.588225589
TON	Tonga	East Asia & Pacific	Upper middle income	Male	1994	68.545
TSA	South Asia (IDA & IBRD)			Male	1994	59.563535296
TSS	Sub-Saharan Africa (IDA & IBRD countries)			Male	1994	48.177892503
TTO	Trinidad and Tobago	Latin America & Caribbean	High income	Male	1994	65.272
TUN	Tunisia	Middle East & North Africa	Lower middle income	Male	1994	68.792
TUR	Turkey	Europe & Central Asia	Upper middle income	Male	1994	62.628
TUV	Tuvalu	East Asia & Pacific	Upper middle income	Male	1994	
TZA	Tanzania	Sub-Saharan Africa	Low income	Male	1994	47.269
UGA	Uganda	Sub-Saharan Africa	Low income	Male	1994	41.44
UKR	Ukraine	Europe & Central Asia	Lower middle income	Male	1994	62.78
UMC	Upper middle income			Male	1994	66.584036422
URY	Uruguay	Latin America & Caribbean	High income	Male	1994	69.566
USA	United States	North America	High income	Male	1994	72.4
UZB	Uzbekistan	Europe & Central Asia	Lower middle income	Male	1994	63.192
VCT	St. Vincent and the Grenadines	Latin America & Caribbean	Upper middle income	Male	1994	68.436
VEN	Venezuela, RB	Latin America & Caribbean	Upper middle income	Male	1994	67.665
VGB	British Virgin Islands	Latin America & Caribbean	High income	Male	1994	
VIR	Virgin Islands (U.S.)	Latin America & Caribbean	High income	Male	1994	73.329
VNM	Vietnam	East Asia & Pacific	Lower middle income	Male	1994	66.968
VUT	Vanuatu	East Asia & Pacific	Lower middle income	Male	1994	63.538
WLD	World			Male	1994	63.931052745
WSM	Samoa	East Asia & Pacific	Upper middle income	Male	1994	63.844
XKX	Kosovo	Europe & Central Asia	Lower middle income	Male	1994	66.4
YEM	Yemen, Rep.	Middle East & North Africa	Lower middle income	Male	1994	57.538
ZAF	South Africa	Sub-Saharan Africa	Upper middle income	Male	1994	58.182
ZMB	Zambia	Sub-Saharan Africa	Lower middle income	Male	1994	41.221
ZWE	Zimbabwe	Sub-Saharan Africa	Low income	Male	1994	49.489
ABW	Aruba	Latin America & Caribbean	High income	Female	1994	76.066
AFG	Afghanistan	South Asia	Low income	Female	1994	53.643
AGO	Angola	Sub-Saharan Africa	Lower middle income	Female	1994	44.948
ALB	Albania	Europe & Central Asia	Upper middle income	Female	1994	75.158
AND	Andorra	Europe & Central Asia	High income	Female	1994	
ARB	Arab World			Female	1994	67.636246821
ARE	United Arab Emirates	Middle East & North Africa	High income	Female	1994	74.088
ARG	Argentina	Latin America & Caribbean	Upper middle income	Female	1994	76.142
ARM	Armenia	Europe & Central Asia	Lower middle income	Female	1994	71.985
ASM	American Samoa	East Asia & Pacific	Upper middle income	Female	1994	
ATG	Antigua and Barbuda	Latin America & Caribbean	High income	Female	1994	74.697
AUS	Australia	East Asia & Pacific	High income	Female	1994	80.9
AUT	Austria	Europe & Central Asia	High income	Female	1994	79.8
AZE	Azerbaijan	Europe & Central Asia	Upper middle income	Female	1994	69.286
BDI	Burundi	Sub-Saharan Africa	Low income	Female	1994	49.907
BEL	Belgium	Europe & Central Asia	High income	Female	1994	80.19
BEN	Benin	Sub-Saharan Africa	Low income	Female	1994	56.833
BFA	Burkina Faso	Sub-Saharan Africa	Low income	Female	1994	50.613
BGD	Bangladesh	South Asia	Lower middle income	Female	1994	61.467
BGR	Bulgaria	Europe & Central Asia	Upper middle income	Female	1994	75.25
BHR	Bahrain	Middle East & North Africa	High income	Female	1994	74.37
BHS	Bahamas, The	Latin America & Caribbean	High income	Female	1994	74.607
BIH	Bosnia and Herzegovina	Europe & Central Asia	Upper middle income	Female	1994	74.739
BLR	Belarus	Europe & Central Asia	Upper middle income	Female	1994	74.3
BLZ	Belize	Latin America & Caribbean	Upper middle income	Female	1994	72.578
BMU	Bermuda	North America	High income	Female	1994	
BOL	Bolivia	Latin America & Caribbean	Lower middle income	Female	1994	59.169
BRA	Brazil	Latin America & Caribbean	Upper middle income	Female	1994	71.083
BRB	Barbados	Latin America & Caribbean	High income	Female	1994	74.425
BRN	Brunei Darussalam	East Asia & Pacific	High income	Female	1994	75.61
BTN	Bhutan	South Asia	Lower middle income	Female	1994	56.134
BWA	Botswana	Sub-Saharan Africa	Upper middle income	Female	1994	59.889
CAF	Central African Republic	Sub-Saharan Africa	Low income	Female	1994	48.686
CAN	Canada	North America	High income	Female	1994	80.93
CEB	Central Europe and the Baltics			Female	1994	75.221578002
CHE	Switzerland	Europe & Central Asia	High income	Female	1994	81.71
CHI	Channel Islands	Europe & Central Asia	High income	Female	1994	78.982
CHL	Chile	Latin America & Caribbean	High income	Female	1994	77.971
CHN	China	East Asia & Pacific	Upper middle income	Female	1994	71.816
CIV	Cote d'Ivoire	Sub-Saharan Africa	Lower middle income	Female	1994	51.802
CMR	Cameroon	Sub-Saharan Africa	Lower middle income	Female	1994	51.591
COD	Congo, Dem. Rep.	Sub-Saharan Africa	Low income	Female	1994	50.646
COG	Congo, Rep.	Sub-Saharan Africa	Lower middle income	Female	1994	55.184
COL	Colombia	Latin America & Caribbean	Upper middle income	Female	1994	73.389
COM	Comoros	Sub-Saharan Africa	Low income	Female	1994	59.975
CPV	Cabo Verde	Sub-Saharan Africa	Lower middle income	Female	1994	67.767
CRI	Costa Rica	Latin America & Caribbean	Upper middle income	Female	1994	78.924
CSS	Caribbean small states			Female	1994	72.626208463
CUB	Cuba	Latin America & Caribbean	Upper middle income	Female	1994	77.16
CUW	Curacao	Latin America & Caribbean	High income	Female	1994	
CYM	Cayman Islands	Latin America & Caribbean	High income	Female	1994	
CYP	Cyprus	Europe & Central Asia	High income	Female	1994	79.24
CZE	Czech Republic	Europe & Central Asia	High income	Female	1994	76.64
DEU	Germany	Europe & Central Asia	High income	Female	1994	79.6
DJI	Djibouti	Middle East & North Africa	Lower middle income	Female	1994	58.738
DMA	Dominica	Latin America & Caribbean	Upper middle income	Female	1994	
DNK	Denmark	Europe & Central Asia	High income	Female	1994	78.1
DOM	Dominican Republic	Latin America & Caribbean	Upper middle income	Female	1994	72.328
DZA	Algeria	Middle East & North Africa	Upper middle income	Female	1994	69.357
EAP	East Asia & Pacific (excluding high income)			Female	1994	70.901855821
EAR	Early-demographic dividend			Female	1994	63.731965555
EAS	East Asia & Pacific			Female	1994	72.096368764
ECA	Europe & Central Asia (excluding high income)			Female	1994	71.781644639
ECS	Europe & Central Asia			Female	1994	76.062941498
ECU	Ecuador	Latin America & Caribbean	Upper middle income	Female	1994	73.641
EGY	Egypt, Arab Rep.	Middle East & North Africa	Lower middle income	Female	1994	68.744
EMU	Euro area			Female	1994	80.389008606
ERI	Eritrea	Sub-Saharan Africa	Low income	Female	1994	53.524
ESP	Spain	Europe & Central Asia	High income	Female	1994	81.62
EST	Estonia	Europe & Central Asia	High income	Female	1994	72.8
ETH	Ethiopia	Sub-Saharan Africa	Low income	Female	1994	50.376
EUU	European Union			Female	1994	79.272709916
FCS	Fragile and conflict affected situations			Female	1994	56.872515364
FIN	Finland	Europe & Central Asia	High income	Female	1994	80.15
FJI	Fiji	East Asia & Pacific	Upper middle income	Female	1994	68.679
FRA	France	Europe & Central Asia	High income	Female	1994	81.9
FRO	Faroe Islands	Europe & Central Asia	High income	Female	1994	80.7
FSM	Micronesia, Fed. Sts.	East Asia & Pacific	Lower middle income	Female	1994	67.205
GAB	Gabon	Sub-Saharan Africa	Upper middle income	Female	1994	62.21
GBR	United Kingdom	Europe & Central Asia	High income	Female	1994	79.6
GEO	Georgia	Europe & Central Asia	Lower middle income	Female	1994	73.995
GHA	Ghana	Sub-Saharan Africa	Lower middle income	Female	1994	58.673
GIB	Gibraltar	Europe & Central Asia	High income	Female	1994	
GIN	Guinea	Sub-Saharan Africa	Low income	Female	1994	52.172
GMB	Gambia, The	Sub-Saharan Africa	Low income	Female	1994	54.794
GNB	Guinea-Bissau	Sub-Saharan Africa	Low income	Female	1994	52.703
GNQ	Equatorial Guinea	Sub-Saharan Africa	Upper middle income	Female	1994	51.732
GRC	Greece	Europe & Central Asia	High income	Female	1994	80.2
GRD	Grenada	Latin America & Caribbean	Upper middle income	Female	1994	71.498
GRL	Greenland	Europe & Central Asia	High income	Female	1994	68.59
GTM	Guatemala	Latin America & Caribbean	Lower middle income	Female	1994	67.682
GUM	Guam	East Asia & Pacific	High income	Female	1994	75.459
GUY	Guyana	Latin America & Caribbean	Upper middle income	Female	1994	67.325
HIC	High income			Female	1994	79.651190286
HKG	Hong Kong SAR, China	East Asia & Pacific	High income	Female	1994	81.5
HND	Honduras	Latin America & Caribbean	Lower middle income	Female	1994	70.839
HPC	Heavily indebted poor countries (HIPC)			Female	1994	51.840068798
HRV	Croatia	Europe & Central Asia	Upper middle income	Female	1994	76.28
HTI	Haiti	Latin America & Caribbean	Low income	Female	1994	57.641
HUN	Hungary	Europe & Central Asia	High income	Female	1994	74.31
IBD	IBRD only			Female	1994	68.621427925
IBT	IDA & IBRD total			Female	1994	66.015361575
IDA	IDA total			Female	1994	55.856375055
IDB	IDA blend			Female	1994	56.435210486
IDN	Indonesia	East Asia & Pacific	Lower middle income	Female	1994	66.234
IDX	IDA only			Female	1994	55.568631767
IMN	Isle of Man	Europe & Central Asia	High income	Female	1994	79.5
IND	India	South Asia	Lower middle income	Female	1994	60.538
INX	Not classified			Female	1994	
IRL	Ireland	Europe & Central Asia	High income	Female	1994	78.341
IRN	Iran, Islamic Rep.	Middle East & North Africa	Upper middle income	Female	1994	68.259
IRQ	Iraq	Middle East & North Africa	Upper middle income	Female	1994	71.208
ISL	Iceland	Europe & Central Asia	High income	Female	1994	81.47
ISR	Israel	Middle East & North Africa	High income	Female	1994	79.4
ITA	Italy	Europe & Central Asia	High income	Female	1994	81.2
JAM	Jamaica	Latin America & Caribbean	Upper middle income	Female	1994	74.545
JOR	Jordan	Middle East & North Africa	Lower middle income	Female	1994	72.19
JPN	Japan	East Asia & Pacific	High income	Female	1994	82.96
KAZ	Kazakhstan	Europe & Central Asia	Upper middle income	Female	1994	71
KEN	Kenya	Sub-Saharan Africa	Lower middle income	Female	1994	57.222
KGZ	Kyrgyz Republic	Europe & Central Asia	Lower middle income	Female	1994	70.7
KHM	Cambodia	East Asia & Pacific	Lower middle income	Female	1994	57.093
KIR	Kiribati	East Asia & Pacific	Lower middle income	Female	1994	65.194
KNA	St. Kitts and Nevis	Latin America & Caribbean	High income	Female	1994	
KOR	Korea, Rep.	East Asia & Pacific	High income	Female	1994	77.11
KWT	Kuwait	Middle East & North Africa	High income	Female	1994	73.773
LAC	Latin America & Caribbean (excluding high income)			Female	1994	72.362224483
LAO	Lao PDR	East Asia & Pacific	Lower middle income	Female	1994	57.017
LBN	Lebanon	Middle East & North Africa	Upper middle income	Female	1994	73.14
LBR	Liberia	Sub-Saharan Africa	Low income	Female	1994	50.906
LBY	Libya	Middle East & North Africa	Upper middle income	Female	1994	71.459
LCA	St. Lucia	Latin America & Caribbean	Upper middle income	Female	1994	73.278
LCN	Latin America & Caribbean			Female	1994	72.614891824
LDC	Least developed countries: UN classification			Female	1994	54.349467125
LIC	Low income			Female	1994	52.128930561
LIE	Liechtenstein	Europe & Central Asia	High income	Female	1994	81.7
LKA	Sri Lanka	South Asia	Lower middle income	Female	1994	73.025
LMC	Lower middle income			Female	1994	62.282454467
LMY	Low & middle income			Female	1994	65.934365338
LSO	Lesotho	Sub-Saharan Africa	Lower middle income	Female	1994	59.849
LTE	Late-demographic dividend			Female	1994	72.208972678
LTU	Lithuania	Europe & Central Asia	High income	Female	1994	74.82
LUX	Luxembourg	Europe & Central Asia	High income	Female	1994	79.7
LVA	Latvia	Europe & Central Asia	High income	Female	1994	72.62
MAC	Macao SAR, China	East Asia & Pacific	High income	Female	1994	80.977
MAF	St. Martin (French part)	Latin America & Caribbean	High income	Female	1994	79.1
MAR	Morocco	Middle East & North Africa	Lower middle income	Female	1994	68.181
MCO	Monaco	Europe & Central Asia	High income	Female	1994	
MDA	Moldova	Europe & Central Asia	Lower middle income	Female	1994	70.733
MDG	Madagascar	Sub-Saharan Africa	Low income	Female	1994	55.118
MDV	Maldives	South Asia	Upper middle income	Female	1994	64.866
MEA	Middle East & North Africa			Female	1994	69.450026922
MEX	Mexico	Latin America & Caribbean	Upper middle income	Female	1994	75.079
MHL	Marshall Islands	East Asia & Pacific	Upper middle income	Female	1994	
MIC	Middle income			Female	1994	67.140827658
MKD	Macedonia, FYR	Europe & Central Asia	Upper middle income	Female	1994	74.094
MLI	Mali	Sub-Saharan Africa	Low income	Female	1994	47.291
MLT	Malta	Middle East & North Africa	High income	Female	1994	78.496
MMR	Myanmar	East Asia & Pacific	Lower middle income	Female	1994	62.322
MNA	Middle East & North Africa (excluding high income)			Female	1994	68.939498075
MNE	Montenegro	Europe & Central Asia	Upper middle income	Female	1994	77.446
MNG	Mongolia	East Asia & Pacific	Lower middle income	Female	1994	63.616
MNP	Northern Mariana Islands	East Asia & Pacific	High income	Female	1994	
MOZ	Mozambique	Sub-Saharan Africa	Low income	Female	1994	46.541
MRT	Mauritania	Sub-Saharan Africa	Lower middle income	Female	1994	60.628
MUS	Mauritius	Sub-Saharan Africa	Upper middle income	Female	1994	74
MWI	Malawi	Sub-Saharan Africa	Low income	Female	1994	48.829
MYS	Malaysia	East Asia & Pacific	Upper middle income	Female	1994	73.618
NAC	North America			Female	1994	79.190830267
NAM	Namibia	Sub-Saharan Africa	Upper middle income	Female	1994	63.9
NCL	New Caledonia	East Asia & Pacific	High income	Female	1994	73.9
NER	Niger	Sub-Saharan Africa	Low income	Female	1994	46.669
NGA	Nigeria	Sub-Saharan Africa	Lower middle income	Female	1994	47.049
NIC	Nicaragua	Latin America & Caribbean	Lower middle income	Female	1994	69.42
NLD	Netherlands	Europe & Central Asia	High income	Female	1994	80.31
NOR	Norway	Europe & Central Asia	High income	Female	1994	80.64
NPL	Nepal	South Asia	Low income	Female	1994	58.469
NRU	Nauru	East Asia & Pacific	Upper middle income	Female	1994	
NZL	New Zealand	East Asia & Pacific	High income	Female	1994	79.7
OED	OECD members			Female	1994	78.98764726
OMN	Oman	Middle East & North Africa	High income	Female	1994	71.5
OSS	Other small states			Female	1994	64.233539458
PAK	Pakistan	South Asia	Lower middle income	Female	1994	61.932
PAN	Panama	Latin America & Caribbean	Upper middle income	Female	1994	76.709
PER	Peru	Latin America & Caribbean	Upper middle income	Female	1994	70.011
PHL	Philippines	East Asia & Pacific	Lower middle income	Female	1994	68.99
PLW	Palau	East Asia & Pacific	High income	Female	1994	
PNG	Papua New Guinea	East Asia & Pacific	Lower middle income	Female	1994	63.06
POL	Poland	Europe & Central Asia	High income	Female	1994	76.1
PRE	Pre-demographic dividend			Female	1994	51.210162738
PRI	Puerto Rico	Latin America & Caribbean	High income	Female	1994	78.79
PRK	Korea, Dem. People’s Rep.	East Asia & Pacific	Low income	Female	1994	71.23
PRT	Portugal	Europe & Central Asia	High income	Female	1994	78.5
PRY	Paraguay	Latin America & Caribbean	Upper middle income	Female	1994	71.051
PSE	West Bank and Gaza	Middle East & North Africa	Lower middle income	Female	1994	70.915
PSS	Pacific island small states			Female	1994	66.730131311
PST	Post-demographic dividend			Female	1994	79.556279142
PYF	French Polynesia	East Asia & Pacific	High income	Female	1994	72.363
QAT	Qatar	Middle East & North Africa	High income	Female	1994	76.832
ROU	Romania	Europe & Central Asia	Upper middle income	Female	1994	73.3
RUS	Russian Federation	Europe & Central Asia	Upper middle income	Female	1994	71.73
RWA	Rwanda	Sub-Saharan Africa	Low income	Female	1994	30.536
SAS	South Asia			Female	1994	60.821001724
SAU	Saudi Arabia	Middle East & North Africa	High income	Female	1994	72.7
SDN	Sudan	Sub-Saharan Africa	Lower middle income	Female	1994	58.078
SEN	Senegal	Sub-Saharan Africa	Low income	Female	1994	59.063
SGP	Singapore	East Asia & Pacific	High income	Female	1994	78.4
SLB	Solomon Islands	East Asia & Pacific	Lower middle income	Female	1994	59.599
SLE	Sierra Leone	Sub-Saharan Africa	Low income	Female	1994	36.462
SLV	El Salvador	Latin America & Caribbean	Lower middle income	Female	1994	71.36
